Response:  $16
Response:  3
Response:  $150,000
Response:  1800
Response:  Answer not in context
Response:  $640
Response:  40
Response:  40%
Response:  80 mph
Response:  $11.2
Response:  120
Response:  $640
Response:  5
Response:  5
Response:  25%
Response:  $500
Response:  300 miles
Response:  $6500
Response:  20
Response:  8
Response:  24 liters
Response:  6
Response:  12
Response:  4
Response:  $29.50
Response:  4
Response:  $90
Response:  $60
Response:  35
Response:  $33
Response:  162/7 = 22
Response:  50%
Response:  10 hours
Response:  40
Response:  20
Response:  8
Response:  $60
Response:  9
Response:  half as fast
Response:  3
Response:  4
Response:  400 feet
Response:  14
Response:  100
Response:  $40
Response:  150
Response:  220
Response:  $400
Response:  12
Response:  7
Response:  $252 x 7 = $1752
Response:  2 hours
Response:  5
Response:  Friday
Response:  7
Response:  2
Response:  42
Response:  5000
Response:  $43.00
Response:  67
Response: 
Response:  $800
Response:  $45,000
Response:  $140
Response:  12
Response: 
Response:  20
Response:  175
Response:  15
Response:  $100
Response:  $900
Response:  twice
Response:  $105
Response:  $16.50
Response:  $35.74
Response:  8
Response:  110
Response: 
Response:  $9.50
Response:  $70
Response:  18
Response:  9
Response:  125 + 125
Response:  800
Response:  8
Response:  34
Response:  nine
Response:  $640
Response:  88,000
Response:  $96
Response:  20
Response:  nine
Response:  6
Response:  38.1
Response:  40
Response:  2/5
Response:  4
Response:  three
Response:  15
Response:  40
Response:  60
Response:  3
Response:  20
Response:  42
Response:  800
Response:  15
Response:  15 inches
Response:  2
Response:  90
Response:  $.20
Response:  Marcell ate more
Response:  64 liters
Response:  12
Response:  10
Response:  1800
Response:  $80
Response:  120 ÷ 7 = 18
Response:  $180
Response:  30
Response:  $45000
Response:  30
Response:  Morisette's
Response:  7
Response: 
Response:  60
Response:  5
Response:  48
Response:  100
Response:  $90
Response:  $900,000
Response:  20
Response:  $420
Response:  24
Response: 
Response:  $900
Response:  25
Response:  18
Response:  $13.50
Response:  20
Response: 
Response:  12
Response:  700
Response:  $120
Response:  $21
Response:  $92
Response:  1000
Response:  500
Response:  1/2
Response:  $16
Response:  24
Response:  2 minutes
Response:  75
Response:  $60
Response:  fifteen
Response:  168
Response:  24
Response:  1200
Response:  34 yards
Response:  $25
Response:  14
Response:  7 feet
Response:  15
Response:  $24
Response:  $25
Response:  $90
Response:  €300
Response:  15
Response: 
Response:  $16
Response:  70
Response:  $125
Response:  210
Response:  32
Response:  $900
Response:  about an hour
Response:  $25
Response:  40
Response:  2000$
Response:  Bo
Response:  $40
Response:  80 - 3/4
Response:  400
Response:  15
Response:  55
Response:  2
Response:  10
Response:  6
Response:  $120
Response:  100
Response:  $11.75
Response:  120
Response:  Answer not in context
Response:  30
Response:  18
Response:  $9
Response:  $9.40
Response:  20
Response:  9092
Response:  40
Response:  $500
Response:  15
Response:  $5500
Response:  2,000
Response:  16
Response:  36
Response:  100
Response:  450
Response:  800
Response: 
Response:  $600
Response:  3
Response:  one
Response:  24
Response:  50
Response:  zero
Response:  20
Response:  $1655
Response:  14
Response: 
Response: 
Response:  2 hours
Response:  120
Response:  120
Response:  $45000
Response:  $60
Response:  5
Response:  0.4
Response:  $9.25
Response: 
Response:  Answer not in context
Response:  $21,000
Response:  5
Response: 
Response:  15
Response:  12
Response: 
Response:  25
Response:  $40
Response:  35
Response: 
Response:  54 - 6 = 42
Response:  four
Response:  120
Response:  900
Response:  Answer not in context
Response:  4
Response:  $5000
Response:  $9
Response:  $150
Response:  400
